mode;alpha;beta;evaporation;group_size;elite_weight;best_value;best_iteration
AC;0.5;2.0;0.8;20;1.0;1015507;66
AC;0.5;2.0;0.8;20;1.0;1015366;99
AC;0.5;2.0;0.5;100;1.0;1013856;10
AC;0.5;2.0;0.5;100;1.0;1014256;57
AC;0.5;2.0;0.8;20;1.0;1015705;51
AC;0.5;2.0;0.5;100;1.0;1014998;81
AC;0.5;2.0;0.8;20;1.0;1015612;65
AC;0.5;2.0;0.8;20;1.0;1015825;41
AC;0.5;2.0;0.8;20;1.0;1015167;91
AC;0.5;2.0;0.5;100;1.0;1014180;99
AC;0.5;2.0;0.5;100;1.0;1014603;112
AC;0.5;2.0;0.8;50;1.0;1014528;18
AC;0.5;2.0;0.8;50;1.0;1014466;39
AC;0.5;2.0;0.8;50;1.0;1014109;20
AC;0.5;2.0;0.8;50;1.0;1015558;37
AC;0.5;2.0;0.8;50;1.0;1014641;26
AC;0.5;2.0;0.8;50;1.0;1014901;131
AC;0.5;2.0;0.8;50;1.0;1015427;126
AC;0.5;2.0;0.8;100;1.0;1015019;66
AC;0.5;2.0;0.8;100;1.0;1014546;54
AC;0.5;5.0;0.3;20;1.0;1018340;114
AC;0.5;2.0;0.8;100;1.0;1014409;56
AC;0.5;5.0;0.3;20;1.0;1017292;59
AC;0.5;2.0;0.8;100;1.0;1014629;88
AC;0.5;5.0;0.3;20;1.0;1017822;68
AC;0.5;5.0;0.3;20;1.0;1017299;49
AC;0.5;2.0;0.8;100;1.0;1014654;113
AC;0.5;2.0;0.8;100;1.0;1014866;37
AC;0.5;5.0;0.3;20;1.0;1016810;51
AC;0.5;5.0;0.3;20;1.0;1017258;17
AC;0.5;2.0;0.8;100;1.0;1015842;192
AC;0.5;5.0;0.3;20;1.0;1018261;125
AC;0.5;5.0;0.3;50;1.0;1017352;20
AC;0.5;5.0;0.3;50;1.0;1017872;32
AC;0.5;5.0;0.3;50;1.0;1017520;30
AC;0.5;5.0;0.3;50;1.0;1017729;65
AC;0.5;5.0;0.3;50;1.0;1018000;64
AC;0.5;5.0;0.3;50;1.0;1017897;106
AC;0.5;5.0;0.3;50;1.0;1017998;160
AC;0.5;5.0;0.5;20;1.0;1017746;68
AC;0.5;5.0;0.3;100;1.0;1017745;64
AC;0.5;5.0;0.3;100;1.0;1017905;12
AC;0.5;5.0;0.3;100;1.0;1017987;64
AC;0.5;5.0;0.3;100;1.0;1017467;56
AC;0.5;5.0;0.5;20;1.0;1017904;36
AC;0.5;5.0;0.5;20;1.0;1018704;65
AC;0.5;5.0;0.5;20;1.0;1018876;123
AC;0.5;5.0;0.5;20;1.0;1018186;23
AC;0.5;5.0;0.3;100;1.0;1018340;47
AC;0.5;5.0;0.5;20;1.0;1017922;50
AC;0.5;5.0;0.3;100;1.0;1018152;65
AC;0.5;5.0;0.5;20;1.0;1017629;62
AC;0.5;5.0;0.5;50;1.0;1017468;30
AC;0.5;5.0;0.5;50;1.0;1017462;60
AC;0.5;5.0;0.5;50;1.0;1018046;18
AC;0.5;5.0;0.5;50;1.0;1017875;38
AC;0.5;5.0;0.5;50;1.0;1018048;72
AC;0.5;5.0;0.3;100;1.0;1017641;165
AC;0.5;5.0;0.5;50;1.0;1017838;103
AC;0.5;5.0;0.5;50;1.0;1017743;82
AC;0.5;5.0;0.5;100;1.0;1017927;24
AC;0.5;5.0;0.8;20;1.0;1018899;98
AC;0.5;5.0;0.8;20;1.0;1017938;53
AC;0.5;5.0;0.5;100;1.0;1017671;56
AC;0.5;5.0;0.8;20;1.0;1018785;56
AC;0.5;5.0;0.5;100;1.0;1017890;56
AC;0.5;5.0;0.5;100;1.0;1017822;45
AC;0.5;5.0;0.8;20;1.0;1018185;43
AC;0.5;5.0;0.5;100;1.0;1018520;84
AC;0.5;5.0;0.8;20;1.0;1018334;58
AC;0.5;5.0;0.8;20;1.0;1018961;53
AC;0.5;5.0;0.8;20;1.0;1019390;68
AC;0.5;5.0;0.5;100;1.0;1017900;85
AC;0.5;5.0;0.5;100;1.0;1017953;77
AC;0.5;5.0;0.8;50;1.0;1018271;67
AC;0.5;5.0;0.8;50;1.0;1018081;26
AC;0.5;5.0;0.8;50;1.0;1018239;18
AC;0.5;5.0;0.8;50;1.0;1018145;60
