mode;alpha;beta;evaporation;group_size;elite_weight;best_value;best_iteration
AC;2.0;2.0;0.3;50;1.0;1004702;155
AC;2.0;2.0;0.3;80;1.0;1004515;62
AC;2.0;2.0;0.3;80;1.0;1004680;79
AC;2.0;2.0;0.3;80;1.0;1004557;49
AC;2.0;2.0;0.3;80;1.0;1004350;43
AC;2.0;2.0;0.5;20;1.0;1004604;7
AC;2.0;2.0;0.3;80;1.0;1004918;117
AC;2.0;2.0;0.5;20;1.0;1004390;14
AC;2.0;2.0;0.3;80;1.0;1004708;89
AC;2.0;2.0;0.3;80;1.0;1004629;96
AC;2.0;2.0;0.5;20;1.0;1004392;40
AC;2.0;2.0;0.5;20;1.0;1004542;73
AC;2.0;2.0;0.3;80;1.0;1004614;113
AC;2.0;2.0;0.3;80;1.0;1004547;39
AC;2.0;2.0;0.5;20;1.0;1004600;69
AC;2.0;2.0;0.5;20;1.0;1004479;98
AC;2.0;2.0;0.5;20;1.0;1004172;44
AC;2.0;2.0;0.5;20;1.0;1004387;116
AC;2.0;2.0;0.5;20;1.0;1004054;49
AC;2.0;2.0;0.5;20;1.0;1004143;53
AC;2.0;2.0;0.3;80;1.0;1004511;94
AC;2.0;2.0;0.5;50;1.0;1004284;31
AC;2.0;2.0;0.5;50;1.0;1004797;55
AC;2.0;2.0;0.5;50;1.0;1004340;78
AC;2.0;2.0;0.5;50;1.0;1004609;33
AC;2.0;2.0;0.5;50;1.0;1004449;36
AC;2.0;2.0;0.5;50;1.0;1004754;147
AC;2.0;2.0;0.5;50;1.0;1004280;78
AC;2.0;2.0;0.5;50;1.0;1005322;93
AC;2.0;2.0;0.5;50;1.0;1004507;56
AC;2.0;2.0;0.5;80;1.0;1004223;8
AC;2.0;2.0;0.5;80;1.0;1004408;34
AC;2.0;2.0;0.5;50;1.0;1004659;106
AC;2.0;2.0;0.5;80;1.0;1004269;8
AC;2.0;2.0;0.5;80;1.0;1004558;19
AC;2.0;2.0;0.5;80;1.0;1004552;29
AC;2.0;4.0;0.1;20;1.0;1003833;78
AC;2.0;4.0;0.1;20;1.0;1003877;49
AC;2.0;4.0;0.1;20;1.0;1003561;45
AC;2.0;2.0;0.5;80;1.0;1005005;128
AC;2.0;2.0;0.5;80;1.0;1004478;44
AC;2.0;2.0;0.5;80;1.0;1004760;16
AC;2.0;4.0;0.1;20;1.0;1003843;58
AC;2.0;4.0;0.1;20;1.0;1003878;114
AC;2.0;4.0;0.1;20;1.0;1003688;1
AC;2.0;4.0;0.1;20;1.0;1003878;37
AC;2.0;4.0;0.1;20;1.0;1003857;52
AC;2.0;4.0;0.1;20;1.0;1003877;63
AC;2.0;4.0;0.1;20;1.0;1003583;23
AC;2.0;2.0;0.5;80;1.0;1004619;104
AC;2.0;2.0;0.5;80;1.0;1004561;99
AC;2.0;4.0;0.1;50;1.0;1003571;63
AC;2.0;4.0;0.1;50;1.0;1003866;83
AC;2.0;4.0;0.1;50;1.0;1003877;61
AC;2.0;4.0;0.1;50;1.0;1003561;35
AC;2.0;4.0;0.1;50;1.0;1003857;66
AC;2.0;4.0;0.1;50;1.0;1003866;101
AC;2.0;4.0;0.1;50;1.0;1003877;54
AC;2.0;4.0;0.1;50;1.0;1003877;138
AC;2.0;4.0;0.1;50;1.0;1003583;12
AC;2.0;4.0;0.1;80;1.0;1003857;3
AC;2.0;4.0;0.1;50;1.0;1003622;105
AC;2.0;4.0;0.1;80;1.0;1003866;20
AC;2.0;4.0;0.1;80;1.0;1003867;40
AC;2.0;4.0;0.1;80;1.0;1003864;10
AC;2.0;4.0;0.1;80;1.0;1003866;10
AC;2.0;4.0;0.3;20;1.0;1003561;7
AC;2.0;4.0;0.3;20;1.0;1003561;19
AC;2.0;4.0;0.1;80;1.0;1003955;80
AC;2.0;4.0;0.1;80;1.0;1003877;86
AC;2.0;4.0;0.3;20;1.0;1003878;69
AC;2.0;4.0;0.3;20;1.0;1003583;28
AC;2.0;4.0;0.1;80;1.0;1003797;15
AC;2.0;4.0;0.1;80;1.0;1003878;33
AC;2.0;4.0;0.3;20;1.0;1003561;34
AC;2.0;4.0;0.3;20;1.0;1003561;13
AC;2.0;4.0;0.3;20;1.0;1003866;70
AC;2.0;4.0;0.3;20;1.0;1003706;3
AC;2.0;4.0;0.3;20;1.0;1003668;73
AC;2.0;4.0;0.3;20;1.0;1003647;82
AC;2.0;4.0;0.3;50;1.0;1003866;32
AC;2.0;4.0;0.3;50;1.0;1003857;2
AC;2.0;4.0;0.1;80;1.0;1003877;129
AC;2.0;4.0;0.3;50;1.0;1003561;16
AC;2.0;4.0;0.3;50;1.0;1003660;8
AC;2.0;4.0;0.3;50;1.0;1003877;98
AC;2.0;4.0;0.3;50;1.0;1003815;9
AC;2.0;4.0;0.3;50;1.0;1003571;17
AC;2.0;4.0;0.3;50;1.0;1003561;19
AC;2.0;4.0;0.3;50;1.0;1003877;120
AC;2.0;4.0;0.3;50;1.0;1003866;47
AC;2.0;4.0;0.3;80;1.0;1003884;51
AC;2.0;4.0;0.3;80;1.0;1003857;34
AC;2.0;4.0;0.3;80;1.0;1003878;8
AC;2.0;4.0;0.3;80;1.0;1003843;54
AC;2.0;4.0;0.3;80;1.0;1003981;70
AC;2.0;4.0;0.3;80;1.0;1003884;32
AC;2.0;4.0;0.5;20;1.0;1003561;4
AC;2.0;4.0;0.5;20;1.0;1003561;30
AC;2.0;4.0;0.5;20;1.0;1003827;20
AC;2.0;4.0;0.3;80;1.0;1003877;73
